attrInteger,attrInteger,attrInteger,attrInteger
290540,882,29054000,290541
48320,799,4832000,48321
1686619,314,168661900,1686620
586460,307,58646000,586461
1019049,749,101904900,1019050
1575556,823,157555600,1575557
1104547,467,110454700,1104548
1460102,773,146010200,1460103
1118687,364,111868700,1118688
65220,41,6522000,65210
1231721,335,123172100,1231722
655384,820,65538400,655385
850691,866,85069100,850681
1311513,672,131151300,1311514
516833,384,51683300,516834
1818406,200,181840600,1818407
1238793,340,123879300,1238794
1116783,931,111678300,1116784
917394,312,91739400,917395
1236851,692,123685100,1236852
1206943,966,120694300,1206944
204710,541,20471000,204711
894872,257,89487200,894873
1348701,538,134870100,1348702
392037,390,39203700,392038
385883,370,38588300,385884
1199668,568,119966800,1199669
316904,910,31690400,316905
1847799,785,184779900,1847800
1048950,335,104895000,1048951
351480,823,35148000,351481
1820589,327,182058900,1820590
466300,105,46630000,466301
613357,844,61335700,613358
1089649,332,108964900,1089650
21977,154,2197700,21978
1421408,54,142140800,1421409
382748,831,38274800,382749
1018090,15,101809000,1018091
1822858,448,182285800,1822859
724587,323,72458700,724588
129805,651,12980500,129806
1657397,579,165739700,1657398
467019,213,46701900,467020
225442,758,22544200,225443
827864,305,82786400,827865
1663039,771,166303900,1663040
513413,545,51341300,513414
1405325,717,140532500,1405326
1264900,216,126490000,1264901
1772395,534,177239500,1772396
883208,225,88320800,883209
191396,654,19139600,191397
666218,363,66621800,666219
175448,200,17544800,175449
417216,376,41721600,417217
105215,827,10521500,105216
1294831,967,129483100,1294821
1948877,996,194887700,1948878
1258094,514,125809400,1258095
1420131,642,142013100,1420132
690591,911,69059100,690592
591441,291,59144100,591442
568091,588,56809100,568092
1847374,761,184737400,1847364
1716677,200,171667700,1716678
1965346,4,196534600,1965347
513385,212,51338500,513386
1923702,538,192370200,1923703
854003,720,85400300,854004
1683481,955,168348100,1683482
1100118,219,110011800,1100119
765157,959,76515700,765158
709164,933,70916400,709165
1505517,801,150551700,1505518
916182,282,91618200,916183
848871,887,84887100,848872
1550023,693,155002300,1550013
1335357,311,133535700,1335358
1945792,163,194579200,1945793
825848,910,82584800,825849
514041,208,51404100,514042
596727,715,59672700,596728
82509,624,8250900,82510
1196677,167,119667700,1196678
1211639,482,121163900,1211640
1982545,471,198254500,1982546
1245163,59,124516300,1245164
714532,925,71453200,714533
1735050,872,173505000,1735051
1793042,676,179304200,1793043
1284573,157,128457300,1284574
1775433,875,177543300,1775434
426260,650,42626000,426261
1069427,985,106942700,1069428
207995,185,20799500,207996
853297,248,85329700,853298
1455017,441,145501700,1455018
1515562,267,151556200,1515563
962252,166,96225200,962253
657754,763,65775400,657755
751305,117,75130500,751306
255373,674,25537300,255374
1158295,892,115829500,1158296
1062106,764,106210600,1062107
296777,372,29677700,296778
1488862,693,148886200,1488863
104308,577,10430800,104309
83812,94,8381200,83813
1233693,344,123369300,1233694
1156258,522,115625800,1156259
1881411,177,188141100,1881412
1964988,438,196498800,1964989
125981,144,12598100,125982
1303801,624,130380100,1303802
1047323,792,104732300,1047324
1354292,12,135429200,1354293
518228,663,51822800,518229
1832452,764,183245200,1832453
655180,113,65518000,655181
270415,49,27041500,270416
26738,280,2673800,26739
1876438,155,187643800,1876439
655743,515,65574300,655744
1055683,652,105568300,1055684
1609058,121,160905800,1609059
1146278,890,114627800,1146279
81254,930,8125400,81255
546698,297,54669800,546699
105635,887,10563500,105636
858774,446,85877400,858775
726474,627,72647400,726475
642650,230,64265000,642651
709670,719,70967000,709671
1829288,861,182928800,1829289
376301,575,37630100,376302
745916,123,74591600,745917
1784904,9,178490400,1784905
1298568,439,129856800,1298569
242469,633,24246900,242470
32272,684,3227200,32273
914433,967,91443300,914434
1251536,27,125153600,1251537
175649,246,17564900,175650
397876,930,39787600,397877
1869165,103,186916500,1869166
256724,394,25672400,256725
1846160,273,184616000,1846161
1154821,773,115482100,1154822
1216630,701,121663000,1216631
558986,119,55898600,558987
1539151,589,153915100,1539152
1931334,901,193133400,1931335
1932614,566,193261400,1932615
1011571,842,101157100,1011572
1424721,788,142472100,1424722
861533,360,86153300,861534
1691627,427,169162700,1691628
1345713,72,134571300,1345714
1840372,21,184037200,1840362
1363930,290,136393000,1363931
1415812,845,141581200,1415813
1397459,188,139745900,1397460
685887,891,68588700,685888
134813,122,13481300,134814
1167186,909,116718600,1167187
911806,476,91180600,911807
1542449,1,154244900,1542450
610622,218,61062200,610623
602610,514,60261000,602611
1158976,157,115897600,1158977
1590566,855,159056600,1590567
746692,716,74669200,746693
968961,95,96896100,968951
666541,528,66654100,666542
1821903,793,182190300,1821904
1721590,462,172159000,1721591
379043,47,37904300,379044
1838753,795,183875300,1838754
1228579,730,122857900,1228580
1919593,677,191959300,1919594
1239422,31,123942200,1239423
1680953,256,168095300,1680954
1905376,891,190537600,1905377
1484613,313,148461300,1484614
1893424,440,189342400,1893425
1344195,552,134419500,1344196
495631,588,49563100,495632
1338623,727,133862300,1338624
646825,578,64682500,646826
1569194,814,156919400,1569195
112946,601,11294600,112947
675030,256,67503000,675031
1917552,863,191755200,1917553
1204018,418,120401800,1204019
1100303,93,110030300,1100304
1484593,469,148459300,1484594
542442,958,54244200,542443
522364,700,52236400,522365
65630,597,6563000,65631
1416218,429,141621800,1416219
1787343,708,178734300,1787344
221217,536,22121700,221218
1457513,341,145751300,1457514
1066828,768,106682800,1066829
225098,68,22509800,225099
1186411,800,118641100,1186412
1002144,427,100214400,1002145
1341600,701,134160000,1341601
501148,592,50114800,501138
1771655,217,177165500,1771656
1376970,864,137697000,1376971
1578844,845,157884400,1578845
1175944,596,117594400,1175945
1941673,442,194167300,1941674
474906,433,47490600,474907
1834518,983,183451800,1834519
1044993,906,104499300,1044994
919484,12,91948400,919485
1610357,704,161035700,1610358
1579897,725,157989700,1579898
683705,378,68370500,683706
316237,382,31623700,316238
535070,793,53507000,535071
1477225,405,147722500,1477226
556201,844,55620100,556202
234754,988,23475400,234755
702164,839,70216400,702165
1680561,913,168056100,1680562
969366,447,96936600,969367
603641,749,60364100,603642
721816,966,72181600,721817
384763,70,38476300,384764
1168257,110,116825700,1168258
1853216,799,185321600,1853217
863746,206,86374600,863747
977129,527,97712900,977130
706096,531,70609600,706086
123960,544,12396000,123961
1462338,525,146233800,1462339
38577,367,3857700,38578
1545656,570,154565600,1545657
136897,375,13689700,136898
1551771,656,155177100,1551772
1475721,261,147572100,1475722
659768,134,65976800,659769
244245,934,24424500,244246
619670,85,61967000,619671
1987440,775,198744000,1987441
1171831,24,117183100,1171832
763462,863,76346200,763452
938007,967,93800700,938008
1911138,101,191113800,1911139
1575689,386,157568900,1575690
73841,452,7384100,73842
1103737,706,110373700,1103738
540257,652,54025700,540258
981210,467,98121000,981211
1592616,331,159261600,1592617
504809,593,50480900,504810
553412,334,55341200,553413
454045,203,45404500,454046
705778,283,70577800,705779
203518,800,20351800,203519
1090746,359,109074600,1090747
1231561,420,123156100,1231562
890856,846,89085600,890857
931437,484,93143700,931438
1485664,178,148566400,1485665
1412457,335,141245700,1412458
993135,264,99313500,993136
226951,445,22695100,226952
1022642,935,102264200,1022643
781593,186,78159300,781594
767328,153,76732800,767329
1393668,14,139366800,1393669
1533715,323,153371500,1533716
678291,735,67829100,678281
728708,9,72870800,728709
1805584,38,180558400,1805585
933652,481,93365200,933653
1650621,803,165062100,1650622
1396923,263,139692300,1396924
264561,710,26456100,264562
1777504,383,177750400,1777505
738161,479,73816100,738162
54791,606,5479100,54792
1091913,958,109191300,1091914
1221481,7,122148100,1221482
1014144,465,101414400,1014145
1096914,931,109691400,1096915
1093230,122,109323000,1093231
1081854,215,108185400,1081855
835852,951,83585200,835853
330320,30,33032000,330321
448320,71,44832000,448321
196337,748,19633700,196327
1057112,463,105711200,1057113
376478,172,37647800,376479
660100,330,66010000,660101
389244,662,38924400,389245
1755801,131,175580100,1755802
584476,130,58447600,584477
350428,727,35042800,350429
1954536,99,195453600,1954537
157544,192,15754400,157545
1952559,40,195255900,1952560
695776,187,69577600,695777
1757105,494,175710500,1757106
527718,993,52771800,527719
1967402,494,196740200,1967403
21405,284,2140500,21406
1701863,714,170186300,1701864
1179011,931,117901100,1179012
41993,270,4199300,41994
1319985,255,131998500,1319986
1385319,188,138531900,1385320
1498620,568,149862000,1498621
673024,201,67302400,673025
578508,767,57850800,578509
1229055,781,122905500,1229056
844405,164,84440500,844406
422112,947,42211200,422113
1675933,518,167593300,1675934
888770,577,88877000,888771
619539,780,61953900,619540
995243,184,99524300,995244
891302,960,89130200,891303
1873171,309,187317100,1873172
1117434,552,111743400,1117435
1757230,93,175723000,1757231
1737858,808,173785800,1737859
1102227,560,110222700,1102228
1387204,433,138720400,1387205
1524500,19,152450000,1524501
358218,456,35821800,358219
193691,839,19369100,193692
1407542,598,140754200,1407543
339890,481,33989000,339891
838258,862,83825800,838259
522869,510,52286900,522870
1232354,960,123235400,1232355
33623,453,3362300,33624
1656879,349,165687900,1656880
974404,641,97440400,974405
1053799,371,105379900,1053800
933516,814,93351600,933517
1509788,947,150978800,1509789
485843,341,48584300,485844
151192,709,15119200,151193
1691857,892,169185700,1691847
646798,628,64679800,646799
477828,965,47782800,477829
593,424,59300,594
1801206,332,180120600,1801207
1152904,501,115290400,1152905
1389032,96,138903200,1389033
800201,202,80020100,800202
718125,827,71812500,718126
1760082,98,176008200,1760083
1383277,217,138327700,1383278
221882,280,22188200,221883
1650229,769,165022900,1650230
1108988,53,110898800,1108989
1320644,570,132064400,1320645
1704525,157,170452500,1704526
1841152,785,184115200,1841153
669562,308,66956200,669563
325807,37,32580700,325808
1180822,596,118082200,1180823
1031027,34,103102700,1031028
1814196,845,181419600,1814197
1154686,67,115468600,1154687
1470587,297,147058700,1470588
1163295,32,116329500,1163296
1931112,808,193111200,1931113
1567489,693,156748900,1567490
656542,782,65654200,656543
299136,894,29913600,299137
1647353,352,164735300,1647354
199126,716,19912600,199127
1021895,544,102189500,1021896
748997,720,74899700,748998
650053,670,65005300,650054
777568,994,77756800,777569
513885,235,51388500,513886
993700,828,99370000,993701
971893,813,97189300,971894
132795,971,13279500,132796
1551303,25,155130300,1551304
1790470,999,179047000,1790471
671211,440,67121100,671212
296236,166,29623600,296237
640931,262,64093100,640932
1963356,998,196335600,1963357
1082513,810,108251300,1082514
1163779,746,116377900,1163780
731396,132,73139600,731397
1998062,189,199806200,1998063
1240475,970,124047500,1240476
298881,775,29888100,298882
1431577,4,143157700,1431578
890613,249,89061300,890614
679183,763,67918300,679184
1049221,30,104922100,1049222
1602310,208,160231000,1602311
285260,602,28526000,285261
1350288,88,135028800,1350289
531821,89,53182100,531822
1362285,659,136228500,1362286
1268667,615,126866700,1268668
798727,146,79872700,798728
1889310,191,188931000,1889311
1772989,310,177298900,1772990
1336046,319,133604600,1336047
991479,716,99147900,991480
1810849,588,181084900,1810850
1974046,999,197404600,1974047
1039475,888,103947500,1039476
792279,186,79227900,792280
1938058,454,193805800,1938059
1734191,954,173419100,1734192
1275856,330,127585600,1275857
1761580,957,176158000,1761581
401230,981,40123000,401231
971471,748,97147100,971472
1445751,142,144575100,1445752
1609109,642,160910900,1609110
1032893,480,103289300,1032894
1569062,315,156906200,1569063
13272,183,1327200,13273
6770,825,677000,6771
127578,751,12757800,127579
630391,286,63039100,630392
1731873,540,173187300,1731874
1121370,974,112137000,1121371
782320,23,78232000,782321
835991,72,83599100,835981
1340786,540,134078600,1340776
262523,481,26252300,262524
1850682,182,185068200,1850683
1489957,49,148995700,1489958
54630,165,5463000,54631
1021134,115,102113400,1021135
371983,877,37198300,371984
1869486,649,186948600,1869487
468568,154,46856800,468569
1616153,593,161615300,1616143
1250879,421,125087900,1250880
888026,102,88802600,888027
307912,311,30791200,307913
1996403,722,199640300,1996404
1922482,25,192248200,1922483
370584,904,37058400,370585
1427808,110,142780800,1427798
136877,985,13687700,136878
1142715,187,114271500,1142716
182791,971,18279100,182792
249172,904,24917200,249173
482956,188,48295600,482957
1347966,382,134796600,1347967
1314098,300,131409800,1314099
1851967,784,185196700,1851968
1804406,509,180440600,1804407
1004102,473,100410200,1004103
1920527,827,192052700,1920528
1312088,624,131208800,1312089
1261774,271,126177400,1261775
1859072,147,185907200,1859073
62925,299,6292500,62926
346552,185,34655200,346553
1676371,72,167637100,1676372
705791,954,70579100,705792
1658258,832,165825800,1658259
1384564,791,138456400,1384565
1248893,873,124889300,1248894
1775674,606,177567400,1775675
1390768,578,139076800,1390769
389516,800,38951600,389517
1657846,593,165784600,1657847
1915284,51,191528400,1915285
550501,810,55050100,550502
766159,366,76615900,766160
1788124,69,178812400,1788125
1810936,790,181093600,1810937
812035,61,81203500,812036
1482478,35,148247800,1482479
1196525,702,119652500,1196526
287224,605,28722400,287225
554692,566,55469200,554693
50384,611,5038400,50385
1678706,477,167870600,1678707
1793996,872,179399600,1793997
1138543,610,113854300,1138544
1577045,341,157704500,1577046
499675,544,49967500,499676
1005345,812,100534500,1005346
915714,329,91571400,915715
765024,536,76502400,765025
507844,564,50784400,507845
225547,758,22554700,225537
1628630,238,162863000,1628631
1596201,113,159620100,1596202
1202761,21,120276100,1202762
1479949,827,147994900,1479950
248569,687,24856900,248570
194744,714,19474400,194745
1163975,862,116397500,1163976
1634085,247,163408500,1634086
1260393,479,126039300,1260394
123132,834,12313200,123133
1256327,726,125632700,1256328
1629114,413,162911400,1629115
250860,242,25086000,250861
1912703,583,191270300,1912704
1452167,547,145216700,1452168
253694,502,25369400,253695
1850462,255,185046200,1850452
